Grupo_edad,Año, Hombre, Mujer
 55-59 años,2021,"1,353",956
,,,
 55-59 años,2022,991,671
,,,
 55-59 años,2023,989,621
,,,
 60-64 años,2000,554,405
,,,
 60-64 años,2001,536,425
,,,
 60-64 años,2002,615,401
,,,
 60-64 años,2003,592,456
,,,
 60-64 años,2004,550,449
,,,
 60-64 años,2005,637,445
,,,
 60-64 años,2006,605,479
,,,
 60-64 años,2007,644,480
,,,
 60-64 años,2008,684,496
,,,
 60-64 años,2009,696,555
,,,
 60-64 años,2010,744,563
,,,
 60-64 años,2011,758,495
,,,
 60-64 años,2012,757,567
,,,
 60-64 años,2013,789,580
,,,
 60-64 años,2014,786,576
,,,
 60-64 años,2015,853,622
,,,
 60-64 años,2016,909,610
,,,
 60-64 años,2017,923,689
,,,
 60-64 años,2018,953,679
,,,
 60-64 años,2019,"1,038",662
,,,
 60-64 años,2020,"1,887","1,219"
,,,
 60-64 años,2021,"1,470","1,094"
,,,
 60-64 años,2022,"1,180",813
,,,
 60-64 años,2023,"1,144",750
,,,
 65-69 años,2000,654,516
,,,
 65-69 años,2001,676,485
,,,
 65-69 años,2002,683,520
,,,
 65-69 años,2003,675,538
,,,
 65-69 años,2004,749,518
,,,
 65-69 años,2005,726,581
,,,
 65-69 años,2006,753,577
,,,
 65-69 años,2007,728,553
,,,
 65-69 años,2008,800,601
,,,
 65-69 años,2009,769,629
,,,
 65-69 años,2010,872,638
,,,
 65-69 años,2011,772,575
,,,
 65-69 años,2012,852,615
,,,
 65-69 años,2013,908,676
,,,
 65-69 años,2014,862,722
,,,
 65-69 años,2015,906,737
,,,
 65-69 años,2016,983,760
,,,
 65-69 años,2017,969,733
,,,
 65-69 años,2018,997,724
,,,
 65-69 años,2019,990,754
,,,
 65-69 años,2020,"1,641","1,211"
,,,
 65-69 años,2021,"1,556","1,140"
,,,
 65-69 años,2022,"1,249",898
,,,
 65-69 años,2023,"1,225",910
,,,
 70-74 años,2000,642,526
,,,
 70-74 años,2001,724,565
,,,
 70-74 años,2002,657,551
,,,
 70-74 años,2003,723,574
,,,
 70-74 años,2004,722,597
,,,
 70-74 años,2005,737,597
,,,
 70-74 años,2006,794,632
,,,
 70-74 años,2007,827,694
,,,
 70-74 años,2008,852,693
,,,
 70-74 años,2009,885,711
,,,
 70-74 años,2010,920,760
,,,
 70-74 años,2011,923,732
,,,
 70-74 años,2012,935,705
,,,
 70-74 años,2013,988,828
,,,
 70-74 años,2014,"1,007",811
,,,
 70-74 años,2015,"1,075",784
,,,
 70-74 años,2016,"1,065",898
,,,
 70-74 años,2017,"1,046",858
,,,
 70-74 años,2018,"1,029",819
,,,
 70-74 años,2019,"1,105",803
,,,
 70-74 años,2020,"1,638","1,201"
,,,
 70-74 años,2021,"1,535","1,159"
,,,
 70-74 años,2022,"1,301",972
,,,
 70-74 años,2023,"1,168",968
,,,
 75-79 años,2000,599,551
