Grupo_edad,Año, Hombre, Mujer
 85 años y más,2017,208,232
,,,
 85 años y más,2018,223,279
,,,
 85 años y más,2019,231,314
,,,
 85 años y más,2020,286,333
,,,
 85 años y más,2021,325,352
,,,
 85 años y más,2022,275,346
,,,
 85 años y más,2023,252,328
