Grupo_edad,Año, Hombre, Mujer
,,,
 75-79 años,2023,903,838
,,,
 80-84 años,2000,459,461
,,,
 80-84 años,2001,550,478
,,,
 80-84 años,2002,557,535
,,,
 80-84 años,2003,642,611
,,,
 80-84 años,2004,569,576
,,,
 80-84 años,2005,637,619
,,,
 80-84 años,2006,595,579
,,,
 80-84 años,2007,600,583
,,,
 80-84 años,2008,595,550
,,,
 80-84 años,2009,675,556
,,,
 80-84 años,2010,673,677
,,,
 80-84 años,2011,672,639
,,,
 80-84 años,2012,656,626
,,,
 80-84 años,2013,758,621
,,,
 80-84 años,2014,752,692
,,,
 80-84 años,2015,911,768
,,,
 80-84 años,2016,756,757
,,,
 80-84 años,2017,709,718
,,,
 80-84 años,2018,734,738
,,,
 80-84 años,2019,795,830
,,,
 80-84 años,2020,"1,186",967
,,,
 80-84 años,2021,"1,126",985
,,,
 80-84 años,2022,943,944
,,,
 80-84 años,2023,877,857
,,,
 85 años y más,2000,662,762
,,,
 85 años y más,2001,720,868
,,,
 85 años y más,2002,751,880
,,,
 85 años y más,2003,854,934
,,,
 85 años y más,2004,788,889
,,,
 85 años y más,2005,816,972
,,,
 85 años y más,2006,921,"1,118"
,,,
 85 años y más,2007,958,"1,075"
,,,
 85 años y más,2008,"1,031","1,072"
,,,
 85 años y más,2009,"1,087","1,138"
,,,
 85 años y más,2010,"1,228","1,330"
,,,
 85 años y más,2011,"1,104","1,205"
,,,
 85 años y más,2012,"1,099","1,233"
,,,
 85 años y más,2013,"1,177","1,341"
,,,
 85 años y más,2014,"1,255","1,321"
,,,
 85 años y más,2015,"1,447","1,471"
,,,
 85 años y más,2016,"1,341","1,462"
,,,
 85 años y más,2017,"1,232","1,382"
,,,
 85 años y más,2018,"1,176","1,331"
,,,
 85 años y más,2019,"1,255","1,361"
,,,
 85 años y más,2020,"1,571","1,632"
,,,
 85 años y más,2021,"1,604","1,715"
,,,
 85 años y más,2022,"1,428","1,693"
,,,
 85 años y más,2023,"1,275","1,666"
