Grupo_edad,Año, Hombre, Mujer
 75-79 años,2010,"1,281","1,146"
,,,
 75-79 años,2011,"1,317","1,073"
,,,
 75-79 años,2012,"1,407","1,081"
,,,
 75-79 años,2013,"1,493","1,234"
,,,
 75-79 años,2014,"1,529","1,295"
,,,
 75-79 años,2015,"1,579","1,393"
,,,
 75-79 años,2016,"1,574","1,340"
,,,
 75-79 años,2017,"1,621","1,382"
,,,
 75-79 años,2018,"1,706","1,399"
,,,
 75-79 años,2019,"1,773","1,470"
,,,
 75-79 años,2020,"2,447","2,061"
,,,
 75-79 años,2021,"2,559","2,110"
,,,
 75-79 años,2022,"2,223","1,875"
,,,
 75-79 años,2023,"2,012","1,786"
,,,
 80-84 años,2000,681,732
,,,
 80-84 años,2001,735,825
,,,
 80-84 años,2002,762,746
,,,
 80-84 años,2003,874,885
,,,
 80-84 años,2004,903,881
,,,
 80-84 años,2005,"1,018","1,014"
,,,
 80-84 años,2006,"1,001",955
,,,
 80-84 años,2007,"1,117","1,070"
,,,
 80-84 años,2008,"1,067","1,047"
,,,
 80-84 años,2009,"1,101","1,160"
,,,
 80-84 años,2010,"1,164","1,176"
,,,
 80-84 años,2011,"1,163","1,168"
,,,
 80-84 años,2012,"1,202","1,169"
,,,
 80-84 años,2013,"1,293","1,335"
,,,
 80-84 años,2014,"1,330","1,279"
,,,
 80-84 años,2015,"1,343","1,374"
,,,
 80-84 años,2016,"1,417","1,339"
,,,
 80-84 años,2017,"1,465","1,455"
,,,
 80-84 años,2018,"1,573","1,528"
,,,
 80-84 años,2019,"1,661","1,632"
,,,
 80-84 años,2020,"2,189","1,939"
,,,
 80-84 años,2021,"2,330","2,060"
,,,
 80-84 años,2022,"2,032","1,979"
,,,
 80-84 años,2023,"1,883","1,932"
,,,
 85 años y más,2000,"1,069","1,471"
,,,
 85 años y más,2001,"1,086","1,465"
,,,
 85 años y más,2002,"1,078","1,527"
,,,
 85 años y más,2003,"1,082","1,574"
,,,
 85 años y más,2004,"1,076","1,582"
,,,
 85 años y más,2005,"1,321","1,748"
,,,
 85 años y más,2006,"1,218","1,683"
,,,
 85 años y más,2007,"1,311","1,803"
,,,
 85 años y más,2008,"1,418","1,784"
,,,
 85 años y más,2009,"1,519","2,028"
,,,
 85 años y más,2010,"1,487","2,111"
,,,
 85 años y más,2011,"1,553","2,194"
,,,
 85 años y más,2012,"1,578","2,158"
,,,
 85 años y más,2013,"1,706","2,341"
,,,
 85 años y más,2014,"1,679","2,507"
,,,
 85 años y más,2015,"1,743","2,412"
,,,
 85 años y más,2016,"1,806","2,602"
,,,
 85 años y más,2017,"1,900","2,715"
,,,
 85 años y más,2018,"2,003","2,875"
,,,
 85 años y más,2019,"2,070","3,000"
,,,
 85 años y más,2020,"2,693","3,455"
,,,
 85 años y más,2021,"2,908","3,675"
,,,
 85 años y más,2022,"2,801","4,116"
,,,
 85 años y más,2023,"2,457","3,638"
