Grupo_edad,Año, Hombre, Mujer
,,,
 65-69 años,2022,378,330
,,,
 65-69 años,2023,419,363
,,,
 70-74 años,2000,86,75
,,,
 70-74 años,2001,94,75
,,,
 70-74 años,2002,99,76
,,,
 70-74 años,2003,132,76
,,,
 70-74 años,2004,114,107
,,,
 70-74 años,2005,107,101
,,,
 70-74 años,2006,121,96
,,,
 70-74 años,2007,143,109
,,,
 70-74 años,2008,165,129
,,,
 70-74 años,2009,172,119
,,,
 70-74 años,2010,196,131
,,,
 70-74 años,2011,171,153
,,,
 70-74 años,2012,188,153
,,,
 70-74 años,2013,199,179
,,,
 70-74 años,2014,217,195
,,,
 70-74 años,2015,264,213
,,,
 70-74 años,2016,289,243
,,,
 70-74 años,2017,307,238
,,,
 70-74 años,2018,308,236
,,,
 70-74 años,2019,348,288
,,,
 70-74 años,2020,637,435
,,,
 70-74 años,2021,596,450
,,,
 70-74 años,2022,438,336
,,,
 70-74 años,2023,462,364
,,,
 75-79 años,2000,82,74
,,,
 75-79 años,2001,95,66
,,,
 75-79 años,2002,97,75
,,,
 75-79 años,2003,124,86
,,,
 75-79 años,2004,95,76
,,,
 75-79 años,2005,98,98
,,,
 75-79 años,2006,106,94
,,,
 75-79 años,2007,127,115
,,,
 75-79 años,2008,134,132
,,,
 75-79 años,2009,162,146
,,,
 75-79 años,2010,176,163
,,,
 75-79 años,2011,195,150
,,,
 75-79 años,2012,181,156
,,,
 75-79 años,2013,206,165
,,,
 75-79 años,2014,213,175
,,,
 75-79 años,2015,253,218
,,,
 75-79 años,2016,274,237
,,,
 75-79 años,2017,252,262
,,,
 75-79 años,2018,277,230
,,,
 75-79 años,2019,298,290
,,,
 75-79 años,2020,506,385
,,,
 75-79 años,2021,443,387
,,,
 75-79 años,2022,383,322
,,,
 75-79 años,2023,387,333
,,,
 80-84 años,2000,51,58
,,,
 80-84 años,2001,70,51
,,,
 80-84 años,2002,63,64
,,,
 80-84 años,2003,102,87
,,,
 80-84 años,2004,114,93
,,,
 80-84 años,2005,116,76
,,,
 80-84 años,2006,113,76
,,,
 80-84 años,2007,139,105
,,,
 80-84 años,2008,111,114
,,,
 80-84 años,2009,142,125
,,,
 80-84 años,2010,155,124
,,,
 80-84 años,2011,149,131
,,,
 80-84 años,2012,158,148
,,,
 80-84 años,2013,195,156
,,,
 80-84 años,2014,207,173
,,,
 80-84 años,2015,226,202
,,,
 80-84 años,2016,223,234
,,,
 80-84 años,2017,245,236
,,,
 80-84 años,2018,238,210
,,,
 80-84 años,2019,262,241
,,,
 80-84 años,2020,409,324
,,,
 80-84 años,2021,421,368
,,,
 80-84 años,2022,318,331
,,,
 80-84 años,2023,315,312
,,,
 85 años y más,2000,91,91
,,,
 85 años y más,2001,113,89
,,,
 85 años y más,2002,121,94
,,,
 85 años y más,2003,111,122
,,,
 85 años y más,2004,116,113
,,,
 85 años y más,2005,142,129
,,,
 85 años y más,2006,142,122
,,,
 85 años y más,2007,147,139
,,,
 85 años y más,2008,161,148
,,,
 85 años y más,2009,197,187
,,,
 85 años y más,2010,256,234
,,,
 85 años y más,2011,244,221
,,,
 85 años y más,2012,228,224
,,,
 85 años y más,2013,236,236
,,,
 85 años y más,2014,285,293
,,,
 85 años y más,2015,300,295
,,,
 85 años y más,2016,317,303
,,,
 85 años y más,2017,329,323
,,,
 85 años y más,2018,350,380
,,,
 85 años y más,2019,347,387
,,,
 85 años y más,2020,467,479
,,,
 85 años y más,2021,493,491
,,,
 85 años y más,2022,466,493
,,,
 85 años y más,2023,410,509
