Grupo_edad,Año, Hombre, Mujer
 65-69 años,2020,"1,294",897
,,,
 65-69 años,2021,"1,465","1,009"
,,,
 65-69 años,2022,934,708
,,,
 65-69 años,2023,870,719
,,,
 70-74 años,2000,403,354
,,,
 70-74 años,2001,403,389
,,,
 70-74 años,2002,492,401
,,,
 70-74 años,2003,516,456
,,,
 70-74 años,2004,574,442
,,,
 70-74 años,2005,593,465
,,,
 70-74 años,2006,561,414
,,,
 70-74 años,2007,581,494
,,,
 70-74 años,2008,649,525
,,,
 70-74 años,2009,620,524
,,,
 70-74 años,2010,652,564
,,,
 70-74 años,2011,651,517
,,,
 70-74 años,2012,680,537
,,,
 70-74 años,2013,618,548
,,,
 70-74 años,2014,712,603
,,,
 70-74 años,2015,764,635
,,,
 70-74 años,2016,780,638
,,,
 70-74 años,2017,823,679
,,,
 70-74 años,2018,822,687
,,,
 70-74 años,2019,858,641
,,,
 70-74 años,2020,"1,418",966
,,,
 70-74 años,2021,"1,494","1,053"
,,,
 70-74 años,2022,"1,009",787
,,,
 70-74 años,2023,993,780
,,,
 75-79 años,2000,418,382
,,,
 75-79 años,2001,496,370
,,,
 75-79 años,2002,520,462
,,,
 75-79 años,2003,453,394
,,,
 75-79 años,2004,503,450
,,,
 75-79 años,2005,571,535
,,,
 75-79 años,2006,603,494
,,,
 75-79 años,2007,569,604
,,,
 75-79 años,2008,695,592
,,,
 75-79 años,2009,619,620
,,,
 75-79 años,2010,750,636
,,,
 75-79 años,2011,676,677
,,,
 75-79 años,2012,772,651
,,,
 75-79 años,2013,777,698
,,,
 75-79 años,2014,784,692
,,,
 75-79 años,2015,859,731
,,,
 75-79 años,2016,879,754
,,,
 75-79 años,2017,889,778
,,,
 75-79 años,2018,848,761
,,,
 75-79 años,2019,897,760
,,,
 75-79 años,2020,"1,278","1,036"
,,,
 75-79 años,2021,"1,435","1,116"
,,,
 75-79 años,2022,"1,067",921
,,,
 75-79 años,2023,"1,021",879
,,,
 80-84 años,2000,368,366
,,,
 80-84 años,2001,434,400
,,,
 80-84 años,2002,419,462
,,,
 80-84 años,2003,476,460
,,,
 80-84 años,2004,531,493
,,,
 80-84 años,2005,554,546
,,,
 80-84 años,2006,521,510
,,,
 80-84 años,2007,566,576
,,,
 80-84 años,2008,604,617
,,,
 80-84 años,2009,656,585
,,,
 80-84 años,2010,656,699
,,,
 80-84 años,2011,642,723
,,,
 80-84 años,2012,703,722
,,,
 80-84 años,2013,796,782
,,,
 80-84 años,2014,789,820
,,,
 80-84 años,2015,821,858
,,,
 80-84 años,2016,879,793
,,,
 80-84 años,2017,801,857
