Grupo_edad,Año, Hombre, Mujer
 55-59 años,2023,388,285
,,,
 60-64 años,2000,245,246
,,,
 60-64 años,2001,263,231
,,,
 60-64 años,2002,246,192
,,,
 60-64 años,2003,283,215
,,,
 60-64 años,2004,267,217
,,,
 60-64 años,2005,302,265
,,,
 60-64 años,2006,328,232
,,,
 60-64 años,2007,321,270
,,,
 60-64 años,2008,354,311
,,,
 60-64 años,2009,351,280
,,,
 60-64 años,2010,313,268
,,,
 60-64 años,2011,326,276
,,,
 60-64 años,2012,356,260
,,,
 60-64 años,2013,337,290
,,,
 60-64 años,2014,371,274
,,,
 60-64 años,2015,338,299
,,,
 60-64 años,2016,370,330
,,,
 60-64 años,2017,370,321
,,,
 60-64 años,2018,404,326
,,,
 60-64 años,2019,435,355
,,,
 60-64 años,2020,794,564
,,,
 60-64 años,2021,655,504
,,,
 60-64 años,2022,558,397
,,,
 60-64 años,2023,458,366
,,,
 65-69 años,2000,305,273
,,,
 65-69 años,2001,326,282
,,,
 65-69 años,2002,362,261
,,,
 65-69 años,2003,363,285
,,,
 65-69 años,2004,376,256
,,,
 65-69 años,2005,408,321
,,,
 65-69 años,2006,420,320
,,,
 65-69 años,2007,403,316
,,,
 65-69 años,2008,428,341
,,,
 65-69 años,2009,413,351
,,,
 65-69 años,2010,418,338
,,,
 65-69 años,2011,406,316
,,,
 65-69 años,2012,410,309
,,,
 65-69 años,2013,401,335
,,,
 65-69 años,2014,434,331
,,,
 65-69 años,2015,413,333
,,,
 65-69 años,2016,488,362
,,,
 65-69 años,2017,453,387
,,,
 65-69 años,2018,485,342
,,,
 65-69 años,2019,534,406
,,,
 65-69 años,2020,884,667
,,,
 65-69 años,2021,744,582
,,,
 65-69 años,2022,632,487
,,,
 65-69 años,2023,538,449
,,,
 70-74 años,2000,354,274
,,,
 70-74 años,2001,377,308
,,,
 70-74 años,2002,382,288
,,,
 70-74 años,2003,405,303
,,,
 70-74 años,2004,375,324
,,,
 70-74 años,2005,487,349
,,,
 70-74 años,2006,489,346
,,,
 70-74 años,2007,470,394
,,,
 70-74 años,2008,503,429
,,,
 70-74 años,2009,542,452
,,,
 70-74 años,2010,473,391
,,,
 70-74 años,2011,501,393
,,,
 70-74 años,2012,485,366
,,,
 70-74 años,2013,489,411
,,,
 70-74 años,2014,502,366
,,,
 70-74 años,2015,505,388
,,,
 70-74 años,2016,524,409
,,,
 70-74 años,2017,538,372
,,,
 70-74 años,2018,513,449
,,,
 70-74 años,2019,597,488
,,,
 70-74 años,2020,947,642
,,,
 70-74 años,2021,807,642
,,,
 70-74 años,2022,690,552
,,,
 70-74 años,2023,600,460
,,,
 75-79 años,2000,365,287
,,,
 75-79 años,2001,320,263
,,,
 75-79 años,2002,394,315
,,,
 75-79 años,2003,409,354
,,,
 75-79 años,2004,391,338
,,,
 75-79 años,2005,494,370
,,,
 75-79 años,2006,484,386
,,,
 75-79 años,2007,497,429
,,,
 75-79 años,2008,530,474
,,,
 75-79 años,2009,586,527
,,,
 75-79 años,2010,546,456
,,,
 75-79 años,2011,534,451
,,,
 75-79 años,2012,599,437
,,,
 75-79 años,2013,549,473
,,,
 75-79 años,2014,586,441
,,,
 75-79 años,2015,598,501
,,,
 75-79 años,2016,558,504
,,,
 75-79 años,2017,616,475
,,,
 75-79 años,2018,534,474
,,,
 75-79 años,2019,622,556
,,,
 75-79 años,2020,939,708
,,,
 75-79 años,2021,874,718
,,,
 75-79 años,2022,759,590
,,,
 75-79 años,2023,571,532
,,,
 80-84 años,2000,245,226
,,,
 80-84 años,2001,294,274
,,,
 80-84 años,2002,294,271
,,,
 80-84 años,2003,393,317
,,,
 80-84 años,2004,361,320
,,,
 80-84 años,2005,425,360
,,,
 80-84 años,2006,427,349
,,,
 80-84 años,2007,454,344
,,,
 80-84 años,2008,489,409
,,,
 80-84 años,2009,520,437
,,,
 80-84 años,2010,496,427
,,,
 80-84 años,2011,521,434
,,,
 80-84 años,2012,499,454
,,,
 80-84 años,2013,541,531
,,,
 80-84 años,2014,555,477
,,,
 80-84 años,2015,563,487
,,,
 80-84 años,2016,564,530
,,,
 80-84 años,2017,581,547
,,,
 80-84 años,2018,632,550
,,,
 80-84 años,2019,624,625
,,,
 80-84 años,2020,881,725
,,,
 80-84 años,2021,829,745
,,,
 80-84 años,2022,744,590
,,,
 80-84 años,2023,623,547
,,,
 85 años y más,2000,465,498
,,,
 85 años y más,2001,472,482
,,,
 85 años y más,2002,479,511
,,,
 85 años y más,2003,486,511
,,,
 85 años y más,2004,463,480
,,,
 85 años y más,2005,505,554
,,,
 85 años y más,2006,511,551
,,,
 85 años y más,2007,464,544
,,,
 85 años y más,2008,590,668
,,,
 85 años y más,2009,615,708
,,,
 85 años y más,2010,612,612
,,,
 85 años y más,2011,597,651
,,,
 85 años y más,2012,618,689
,,,
 85 años y más,2013,710,713
,,,
 85 años y más,2014,665,696
,,,
 85 años y más,2015,697,755
,,,
 85 años y más,2016,818,857
,,,
 85 años y más,2017,783,836
,,,
 85 años y más,2018,752,877
,,,
 85 años y más,2019,810,906
,,,
 85 años y más,2020,"1,021","1,053"
,,,
 85 años y más,2021,"1,018","1,167"
,,,
 85 años y más,2022,"1,049","1,148"
,,,
 85 años y más,2023,849,991
